meestal bruin-grijze kleur,is mostly grey brown,-1,-3,-2,-3,0,0,0,-3,-2,-2,0,0
mekkert,bleats,-1,1,1,-2,-2,-1,0,-3,-2,0,0,-3
miauwt,miaows,-1,1,-2,-3,0,-1,0,-3,-2,-1,0,-3
muizenval,mousetrap,-1,-3,-3,-3,0,1,0,-3,-3,1,-3,-3
nachtdier,nocturnal animal,-1,-1,-1,-3,1,0,1,-3,-2,0,0,-2
platte staart,flat tail,-2,-3,0,-2,0,0,1,-3,-2,-1,0,-2
pluimstaart,bushy tail,0,-3,-2,-3,0,1,1,-3,-2,0,0,-3
pluizig,fluffy,-3,-1,1,-2,1,1,1,0,-1,1,2,-2
prooi,prey,0,-2,-1,-3,1,1,0,2,1,0,1,0
rolt graag in de modder,likes rolling in mud,0,1,-1,-3,0,1,0,-3,-2,-1,1,-3
rolt zich in een bolletje bij gevaar,rolls up in danger,-3,1,-1,-3,0,0,1,-2,-3,1,-2,-3
roze,is pink,1,-3,-3,-3,0,0,0,-3,-3,-2,-1,-3
rundachtig dier,cattle-like animal,1,2,2,1,1,2,0,-3,-2,0,1,-1
savanne,savanne,-2,1,-3,-3,1,2,2,-3,1,-1,2,-1
scheldnaam,term of abuse (in dutch),-2,-3,-3,-3,0,0,0,-3,-3,-2,-2,-3
schuw,shy,0,-2,0,-2,1,-1,1,0,-2,-2,1,-2
slaapt ondersteboven,sleeps upside down,-3,1,1,-3,-2,0,0,-1,-3,1,-3,-3
slingeren van boom tot boom,swings from tree to tree,0,1,-2,-3,0,1,0,-3,-2,2,0,-3
springt,jumps,1,-3,-2,-1,1,1,2,2,-1,1,1,-2
spuwt,spits,1,-3,-2,-3,0,-1,0,-1,-2,0,-3,-3
staat in de kerststal,tands in the crib (xmass),-3,-2,3,-3,0,-2,0,-3,2,2,0,-3
staat in de stal,stands in the stable,-1,1,1,-2,2,-1,0,-3,-1,0,1,0
staat in de wei,stands in meadows,0,0,-1,-2,1,0,0,-3,-2,1,3,-1
stamt af van de wolf,descends from wolves,0,0,2,-2,0,2,1,-3,-2,1,0,-3
sterk dier,strong animal,2,0,0,-3,2,-2,2,1,0,1,0,0
stinkt,stinks,-1,2,-2,-3,1,-1,0,-1,1,-3,0,-2
stoot zich geen 2x aan dezelfde steen,"in dutch expression: once bitten, twice shy",-3,0,-3,-3,0,-1,0,-3,-3,0,0,-3
tekenfilmfiguur,cartoon figure,0,-3,-3,-3,0,-2,1,-3,1,0,-2,-3
trouw,loyal,1,-3,-2,-2,0,2,1,2,0,0,0,-3
typische vijand van een kat,typical ennemy of a cat,-1,0,0,-2,0,-3,2,-3,-3,1,0,-3
vaak gebruikt als waakhond,often used as guard,0,0,0,-3,0,-2,1,-3,0,0,0,-3
vaak overreden door auto's,often run over by cars,1,-1,-3,-3,0,2,0,0,-2,1,1,-2
valt aan,attacks,0,1,-2,-3,1,-2,2,1,1,1,-1,1
vangt muizen,catches mice,0,1,1,-3,0,0,1,-3,-1,1,0,-3
veel gebruikt proefdier,often used as laboratory animal,0,1,1,-2,0,-3,0,0,1,1,1,-3
veel haar,lots of hair,0,-2,1,2,1,1,1,-3,1,-1,3,1
verzamelt nootjes,collects nuts,0,0,-1,-3,0,-2,0,-3,-2,1,-2,-3
voelt zacht aan,feels soft,1,-3,1,1,1,2,1,2,1,-2,3,1
voorouder van mens,predecessor of humans,1,1,3,0,1,2,0,-1,2,3,1,-3
werd vroeger veel gebruikt in de landbouw,more used in agriculture in the past,1,2,-1,-3,1,1,0,-1,0,2,1,-3
wordt afgeschoten voor zijn huid,shot for its skin,-3,1,-2,-3,0,1,0,-3,2,-2,2,-2
wordt geassocieerd met vampieren,associated with vampires,-3,-3,-3,-3,-3,1,0,-3,-3,0,-3,-3
wordt gebruikt als lastdier,used as a beast of burden,-2,1,0,-3,1,2,1,1,0,1,-2,1
wordt gegeten (met pruimen),is eaten (with plums),-1,0,0,-3,0,-1,0,0,1,2,0,-3
wordt geschoren voor de wol,sheared for wool,-2,1,1,-2,0,1,0,-3,-2,1,1,-2
wordt geslacht,is slaughtered,-2,2,-1,-2,0,1,0,1,1,1,2,0
wordt geslacht als offer,slaughtered as sacrifice,0,1,1,-2,0,2,0,-2,-2,1,0,-3
wordt op gejaagd,is hunted,-2,1,1,-2,0,2,1,0,2,1,2,1
wordt soms in het circus gebruikt,somtimes used in a circus,-3,2,-2,-3,1,-1,2,0,1,-2,2,0
wordt vaak de prooi van een kat,often becoms a cat's prey,-1,1,1,-3,0,0,0,-3,-3,1,1,-3
