over de schil kan je uitglijden,you can slip on the peel,-2,1,0,-2,-1,2,3,-3,-1,-3,2,2
paars vanbuiten,purple outside,-3,-3,1,-1,-1,-1,2,-3,-1,-3,0,-2
paarse kleur,purple colour,-3,-3,2,-1,-1,-1,2,-3,0,-3,0,-1
plakkerig,sticky,0,2,2,1,1,1,1,-1,-2,-3,0,2
puntjes,little dots,-3,3,-3,-1,0,-1,0,-3,1,-3,-2,-1
rijk aan vitamine C,rich in vitamine C,3,3,3,1,3,3,1,1,3,1,2,2
rode kleur,red colour,0,-3,0,0,-1,0,1,-3,1,-3,1,2
rode kleur vanbuiten,red colour inside,-1,-3,0,1,1,-1,2,-3,1,-3,1,-1
roodblauw,red-blue,-3,-3,1,-1,-1,-1,2,-3,1,-3,0,-2
rood-geel,red-yellow,0,-3,1,-1,-1,-1,2,-3,1,-3,0,-1
roze van buiten,rose outside,-3,-3,0,-1,-1,-1,2,-3,1,-3,-3,-2
ruikt lekker,smells nice,-1,3,3,1,1,1,0,-3,1,-3,3,-1
ruikt zoet,smells sweet,2,3,2,1,2,2,1,0,1,-3,1,2
ruwe buitenkant,rough outside,0,3,1,-1,-1,0,1,-3,-1,-3,0,-2
siroop,sirup,-3,0,0,-2,-3,-1,1,-3,1,-3,2,2
smaakt fris,tastes fresh,2,3,3,1,2,2,0,1,3,-3,3,2
soort groente,kind of vegetable,-2,1,-3,-1,-3,-1,1,-3,0,2,-3,-3
speciale smaak,special taste,0,3,2,1,3,1,1,-3,1,2,1,1
stilt de honger,quenches hunger,2,1,3,0,3,1,0,2,2,-3,1,3
trekt insecten aan,attracts insects,2,3,0,-1,1,1,0,-2,2,-3,1,2
typisch frankrijk,typically french,-1,-1,2,-1,0,1,2,-3,0,-3,0,1
vaak gegeten bij ham,often eaten with ham,-3,0,1,-1,1,0,3,-3,1,-3,2,1
velletjes,little bits of skin,-3,1,0,-2,1,1,1,-3,-1,-3,0,1
vlezig,fleshy,0,3,1,1,1,-1,1,-3,2,-3,0,-1
vogels eten het graag,birds like to eat it,0,0,0,-1,0,0,0,0,0,1,0,2
vogelsoort,a kind of bird,-2,-3,1,-2,-3,-1,2,-3,-3,-3,-2,0
vooral te krijgen in winter,available mostly in winter,-2,3,1,0,-2,-2,1,-3,-1,-3,-2,1
waterig,watery,0,3,3,0,0,1,2,-3,2,-3,0,2
wit vlees,white flesh,-2,-2,1,1,-1,-1,2,-3,-1,-3,-1,0
worden geplukt,are picked,1,2,3,-1,3,1,1,1,1,-3,2,3
wordt alcohol van gemaakt,alcohol is made of it,-2,-3,-3,-1,-1,1,2,-1,1,-3,-1,-3
wordt Bounty van gemaakt,is used to make Bounty,-3,-3,-3,-1,-3,-1,3,-3,0,-3,-2,-1
wordt bruin als het rot,becomes brown when rotting,-1,-3,3,0,3,2,2,1,1,-3,2,3
wordt confituur van gemaakt,used for making jam,-1,0,0,0,3,1,2,2,2,-3,3,1
wordt frisdrank van gemaakt,used for making soft drinks,-2,-2,0,-1,3,-2,1,-3,2,-3,0,1
wordt geassocieerd met apen,associated with monkeys,0,-3,0,-1,-1,-1,3,-3,-2,-3,0,1
wordt gebruikt als versiering,used for decoration,0,-1,0,-2,-1,1,0,-3,2,-3,0,0
wordt gebruikt in cocktails,used in cocktails,0,0,0,-1,1,1,1,-3,2,-3,3,1
wordt gebruikt in een fruitsalade,used for making fruitsalad,1,2,2,1,3,2,1,3,3,-3,3,2
wordt gebruikt in taart,used in cake (in dutch: taart),-2,0,0,-1,1,2,1,2,0,-3,2,2
wordt gebruikt om appelmoes te maken,used to make applesauce,-1,1,2,-1,-1,0,3,-3,2,-3,3,3
wordt gebruikt om extra smaak te geven,used to give extra taste,0,3,1,-1,3,0,1,-2,1,-3,0,1
wordt gebruikt op vis,is used with on fish,-3,0,-2,-1,-3,-1,2,-3,0,-3,-2,2
wordt gedronken bij ontbijt,is a breakfast drink,1,0,1,-1,1,-1,3,-3,2,-3,-1,-2
wordt gegeten door mens en dier,is eaten by people and animals,1,1,0,-2,2,2,1,-3,2,1,0,2
wordt geïmporteerd,is imported,2,1,0,0,1,1,1,0,1,-3,1,2
wordt gekweekt,is grown,2,2,3,1,2,1,-3,0,1,2,0,-1
wordt ijs van gemaakt,used for making icecream,-2,0,0,-1,1,-2,1,-3,1,-3,2,1
wordt in België gekweekt,is grown in Belgium,1,2,-3,-1,0,1,1,-3,1,-3,0,0
wordt na een tijdje rot,rots after a while,2,3,3,1,3,2,-2,1,2,1,3,2
wordt ook in blik verkocht,is sold in tins,-1,-3,3,0,1,2,0,-1,-2,-3,0,1
wordt snel rot,rottens fast,-1,3,2,1,2,1,0,0,1,2,1,2
wordt vaak bij konijn gegeten,is often eaten with rabbit,-1,1,-3,-1,0,0,3,-3,-2,-3,2,1
wordt veel gebruikt bij desserts,often used for deserts,1,1,1,-1,3,-1,0,1,2,1,2,3
wordt wijn van gemaakt,used for making wine,-1,1,1,-1,0,-1,3,-3,2,-3,2,2
zaadjes,seeds,0,3,2,-1,2,1,1,-3,-1,-3,-1,1
"zit vaak in shampoos, douchegel",often contained in shampoo,1,-3,-3,-1,0,0,1,-2,-2,-3,0,-3
zoete smaak,sweet taste,2,3,3,2,3,1,1,-3,2,-3,0,2
zoet-zuur,tastes sweet-and-sour,3,3,3,0,2,2,2,-3,2,-3,0,0
zomerfruit,summerfruit,0,3,2,1,3,-1,1,-3,2,1,3,2
zuiden,south,3,3,1,-2,3,1,-1,-3,2,-3,1,1
